event,parameter,station,date,min,max,mean,median,station_name
Matthew,do_mgl,noczbwq,2016-10-11,6.1,7,6.52941176470588,6.4,Zeke's Basin (ZB)
Matthew,do_pct,nocrcwq,2016-10-05,69.9,107.4,91.0342105263158,92.6,Research Creek (RC)
Matthew,do_pct,nocrcwq,2016-10-06,73.9,102.7,92.05,94.75,Research Creek (RC)
Matthew,do_pct,nocrcwq,2016-10-07,71.2,99.5,90.046875,92.4,Research Creek (RC)
Matthew,do_pct,nocrcwq,2016-10-08,82.8,94,90.084375,90.9,Research Creek (RC)
Matthew,do_pct,nocrcwq,2016-10-09,84.9,99.5,90.94375,90.2,Research Creek (RC)
Matthew,do_pct,nocrcwq,2016-10-10,76.1,99.9,89.771875,90.05,Research Creek (RC)
Matthew,do_pct,nocrcwq,2016-10-11,84,92.4,89.6941176470588,90.2,Research Creek (RC)
Matthew,do_pct,noczbwq,2016-10-05,69.8,92.4,82.6763157894737,85.65,Zeke's Basin (ZB)
Matthew,do_pct,noczbwq,2016-10-06,60.5,92.8,83.35,84.65,Zeke's Basin (ZB)
Matthew,do_pct,noczbwq,2016-10-07,51.3,91.6,79.2947916666667,82.2,Zeke's Basin (ZB)
Matthew,do_pct,noczbwq,2016-10-08,54.6,93.9,81.653125,82.1,Zeke's Basin (ZB)
Matthew,do_pct,noczbwq,2016-10-09,3.8,97.3,74.0979166666667,85.25,Zeke's Basin (ZB)
Matthew,do_pct,noczbwq,2016-10-10,67.9,97.1,84.9875,86,Zeke's Basin (ZB)
Matthew,do_pct,noczbwq,2016-10-11,71.9,83.1,76.6764705882353,75.3,Zeke's Basin (ZB)
Matthew,ph,nocrcwq,2016-10-05,7.8,8.2,7.9921052631579,8,Research Creek (RC)
Matthew,ph,nocrcwq,2016-10-06,7.9,8.2,8.03541666666667,8,Research Creek (RC)
Matthew,ph,nocrcwq,2016-10-07,7.9,8.1,8.02708333333333,8,Research Creek (RC)
Matthew,ph,nocrcwq,2016-10-08,7.8,8.1,7.98229166666667,8,Research Creek (RC)
Matthew,ph,nocrcwq,2016-10-09,7.8,8.1,7.934375,7.9,Research Creek (RC)
Matthew,ph,nocrcwq,2016-10-10,7.9,8.2,8.01458333333333,8,Research Creek (RC)
Matthew,ph,nocrcwq,2016-10-11,8,8,8,8,Research Creek (RC)
Matthew,ph,noczbwq,2016-10-05,7.1,7.6,7.39868421052632,7.4,Zeke's Basin (ZB)
Matthew,ph,noczbwq,2016-10-06,7,7.6,7.41875,7.5,Zeke's Basin (ZB)
Matthew,ph,noczbwq,2016-10-07,6.9,7.6,7.33854166666667,7.4,Zeke's Basin (ZB)
Matthew,ph,noczbwq,2016-10-08,7.2,7.7,7.38125,7.4,Zeke's Basin (ZB)
Matthew,ph,noczbwq,2016-10-09,7.2,7.8,7.528125,7.5,Zeke's Basin (ZB)
Matthew,ph,noczbwq,2016-10-10,7.3,7.7,7.51875,7.5,Zeke's Basin (ZB)
Matthew,ph,noczbwq,2016-10-11,7.3,7.4,7.32941176470588,7.3,Zeke's Basin (ZB)
Matthew,sal,nocrcwq,2016-10-05,30.5,33.8,32.0565789473684,31.85,Research Creek (RC)
Matthew,sal,nocrcwq,2016-10-06,31.9,33.7,32.753125,32.7,Research Creek (RC)
Matthew,sal,nocrcwq,2016-10-07,31.7,33.5,32.6697916666667,32.6,Research Creek (RC)
Matthew,sal,nocrcwq,2016-10-08,29.7,33.1,31.9291666666667,32.1,Research Creek (RC)
Matthew,sal,nocrcwq,2016-10-09,26.6,31.9,28.7552083333333,28.55,Research Creek (RC)
Matthew,sal,nocrcwq,2016-10-10,27.4,32.5,29.7552083333333,29.5,Research Creek (RC)
Matthew,sal,nocrcwq,2016-10-11,29,30.2,29.3764705882353,29.3,Research Creek (RC)
Matthew,sal,noczbwq,2016-10-05,12.9,16.1,14.7315789473684,14.75,Zeke's Basin (ZB)
Matthew,sal,noczbwq,2016-10-06,12.1,15.2,13.3145833333333,13.4,Zeke's Basin (ZB)
Matthew,sal,noczbwq,2016-10-07,12.3,16.2,13.0166666666667,12.9,Zeke's Basin (ZB)
Matthew,sal,noczbwq,2016-10-08,12.9,19.7,14.7052083333333,14,Zeke's Basin (ZB)
Matthew,sal,noczbwq,2016-10-09,12.3,17.2,15.1052083333333,14.8,Zeke's Basin (ZB)
Matthew,sal,noczbwq,2016-10-10,11.4,16.7,15.021875,15.45,Zeke's Basin (ZB)
Matthew,sal,noczbwq,2016-10-11,13.4,14.2,13.8058823529412,13.8,Zeke's Basin (ZB)
Matthew,spcond,nocrcwq,2016-10-05,46.9,51.44,49.0351315789474,48.755,Research Creek (RC)
Matthew,spcond,nocrcwq,2016-10-06,48.73,51.3,49.9922916666667,49.94,Research Creek (RC)
Matthew,spcond,nocrcwq,2016-10-07,48.61,51,49.8822916666667,49.815,Research Creek (RC)
Matthew,spcond,nocrcwq,2016-10-08,45.85,50.44,48.8875,49.165,Research Creek (RC)
Matthew,spcond,nocrcwq,2016-10-09,41.46,48.84,44.4404166666667,44.145,Research Creek (RC)
Matthew,spcond,nocrcwq,2016-10-10,42.55,49.63,45.8115625,45.515,Research Creek (RC)
Matthew,spcond,nocrcwq,2016-10-11,44.71,46.42,45.2747058823529,45.15,Research Creek (RC)
Matthew,spcond,noczbwq,2016-10-05,21.46,26.3,24.2346052631579,24.29,Zeke's Basin (ZB)
Matthew,spcond,noczbwq,2016-10-06,20.18,24.93,22.0884375,22.27,Zeke's Basin (ZB)
Matthew,spcond,noczbwq,2016-10-07,20.53,26.41,21.661875,21.5,Zeke's Basin (ZB)
Matthew,spcond,noczbwq,2016-10-08,21.44,31.62,24.2226041666667,23.21,Zeke's Basin (ZB)
Matthew,spcond,noczbwq,2016-10-09,20.55,27.94,24.7686458333333,24.325,Zeke's Basin (ZB)
Matthew,spcond,noczbwq,2016-10-10,19.1,27.22,24.6057291666667,25.25,Zeke's Basin (ZB)
Matthew,spcond,noczbwq,2016-10-11,22.14,23.45,22.79,22.74,Zeke's Basin (ZB)
Matthew,temp,nocrcwq,2016-10-05,72.86,77.9,75.9247368421053,76.46,Research Creek (RC)
Matthew,temp,nocrcwq,2016-10-06,72.68,77.18,75.47375,75.65,Research Creek (RC)
Matthew,temp,nocrcwq,2016-10-07,74.66,77.36,76.015625,75.92,Research Creek (RC)
Matthew,temp,nocrcwq,2016-10-08,75.92,77.18,76.7825,76.82,Research Creek (RC)
Matthew,temp,nocrcwq,2016-10-09,66.92,75.74,71.785625,71.96,Research Creek (RC)
Matthew,temp,nocrcwq,2016-10-10,65.48,73.76,70.214375,70.43,Research Creek (RC)
Matthew,temp,nocrcwq,2016-10-11,67.64,70.52,68.5082352941177,68.36,Research Creek (RC)
Matthew,temp,noczbwq,2016-10-05,70.7,75.38,73.1844736842105,73.04,Zeke's Basin (ZB)
Matthew,temp,noczbwq,2016-10-06,69.98,74.84,72.685625,72.86,Zeke's Basin (ZB)
Matthew,temp,noczbwq,2016-10-07,73.04,77.54,74.66375,74.03,Zeke's Basin (ZB)
Matthew,temp,noczbwq,2016-10-08,75.56,77.36,76.6925,76.73,Zeke's Basin (ZB)
Matthew,temp,noczbwq,2016-10-09,66.2,75.02,70.116875,70.88,Zeke's Basin (ZB)
Matthew,temp,noczbwq,2016-10-10,62.6,70.34,66.0125,66.2,Zeke's Basin (ZB)
Matthew,temp,noczbwq,2016-10-11,65.48,67.64,66.6658823529412,66.92,Zeke's Basin (ZB)
Matthew,turb,nocrcwq,2016-10-05,2,7,4.25,4,Research Creek (RC)
Matthew,turb,nocrcwq,2016-10-06,2,7,3.90625,4,Research Creek (RC)
